"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","12-Jul-2025","22","93.03","90.95","0.14","-0.950","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","23","92.70","90.71","0.14","-1.040","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","24","92.88","90.65","0.13","-0.790","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","25","88.82","86.80","0.15","-1.030","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","26","90.29","88.83","0.15","-1.580","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","27","90.65","89.32","0.14","-1.700","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","28","92.27","90.63","0.14","-1.390","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","29","85.54","83.44","0.13","-0.920","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","30","88.85","86.79","0.12","-0.960","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","31","81.00","78.93","0.13","-0.950","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","32","83.94","82.37","0.15","-1.480","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","33","90.93","89.45","0.13","-1.550","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","34","92.11","90.35","0.15","-1.290","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","35","92.62","90.77","0.21","-1.260","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","36","93.08","90.93","0.14","-0.890","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","37","111.30","109.19","0.24","-1.030","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","38","114.02","111.96","0.37","-1.200","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","39","117.53","115.04","0.36","-0.770","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","40","114.43","111.89","0.27","-0.630","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","41","114.20","111.81","0.21","-0.710","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","42","114.50","111.89","0.21","-0.490","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","43","117.37","115.10","0.23","-0.850","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","44","117.39","115.00","0.20","-0.700","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","45","114.35","111.86","0.16","-0.560","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","46","114.27","111.73","0.16","-0.510","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","47","108.91","106.24","0.14","-0.360","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","12-Jul-2025","48","103.73","100.68","0.10","0.060","0.00","2.10","0.3711","0.0304","0.3932"
"WEP","13-Jul-2025","1","103.75","100.68","0.12","0.040","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","2","93.72","90.88","0.07","-0.140","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","3","93.47","90.91","0.05","-0.390","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","4","91.94","89.09","0.05","-0.110","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","5","93.64","91.01","0.06","-0.330","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","6","93.40","90.67","0.06","-0.240","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","7","85.67","83.21","0.06","-0.510","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","8","83.90","81.38","0.06","-0.450","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","9","92.33","90.58","0.06","-1.220","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","10","84.21","81.38","0.05","-0.120","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","11","85.57","82.68","0.07","-0.080","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","12","86.19","83.19","0.14","-0.050","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","13","89.33","86.48","0.18","-0.230","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","14","91.99","89.12","0.35","-0.390","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","15","90.32","88.04","0.36","-0.980","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","16","93.37","90.70","0.41","-0.640","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","17","93.51","90.70","0.33","-0.420","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","18","90.65","88.04","0.42","-0.720","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","19","90.23","88.05","0.20","-0.930","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","20","90.66","88.04","0.20","-0.480","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","21","84.93","81.93","0.15","-0.060","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","22","81.70","79.24","0.15","-0.590","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","23","80.61","78.43","0.15","-0.870","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","24","79.42","77.65","0.14","-1.270","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","25","78.67","76.87","0.16","-1.260","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","26","78.41","76.87","0.18","-1.540","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","27","77.23","76.05","0.16","-1.890","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","28","79.93","78.44","0.15","-1.570","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","29","81.57","79.24","0.14","-0.720","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","30","80.26","78.42","0.12","-1.180","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","31","78.59","78.45","0.14","-2.900","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","32","87.52","86.43","0.16","-1.980","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","33","119.28","117.67","0.28","-1.570","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","34","127.86","125.29","0.35","-0.680","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","35","130.36","126.28","0.70","0.480","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","36","93.20","90.81","0.15","-0.660","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","37","104.72","102.64","0.20","-1.030","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","38","113.06","110.86","0.36","-1.070","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","39","118.64","115.90","0.37","-0.530","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","40","118.90","116.18","0.41","-0.590","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","41","122.49","120.04","0.31","-0.760","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","42","123.61","121.11","0.32","-0.730","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","43","123.61","121.09","0.31","-0.700","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","44","118.62","116.19","0.16","-0.630","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","45","118.26","115.76","0.22","-0.630","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","46","112.93","109.85","0.13","0.050","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","47","103.73","100.93","0.14","-0.240","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","13-Jul-2025","48","94.81","91.49","0.13","0.290","0.00","2.10","0.3711","0.0310","0.4010"
"WEP","14-Jul-2025","1","103.63","101.00","0.12","-0.360","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","2","103.61","100.73","0.07","-0.050","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","3","93.38","90.94","0.05","-0.480","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","4","93.01","90.70","0.05","-0.610","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","5","91.47","89.52","0.05","-0.970","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","6","89.80","88.00","0.05","-1.110","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","7","88.49","86.41","0.05","-0.830","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","8","88.73","86.41","0.06","-0.610","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","9","89.18","87.18","0.05","-0.920","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","10","91.06","89.07","0.05","-0.920","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","11","102.70","100.64","0.06","-0.860","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","12","103.51","101.04","0.13","-0.530","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","13","107.13","105.02","0.19","-0.950","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","14","112.86","110.91","0.41","-1.320","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","15","114.39","112.95","0.44","-1.870","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","16","121.11","119.59","0.55","-1.900","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","17","133.71","132.32","0.56","-2.040","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","18","134.67","132.66","0.74","-1.600","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","19","133.61","132.37","0.52","-2.140","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","20","133.34","132.63","0.64","-2.800","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","21","132.91","132.34","0.33","-2.630","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","22","115.91","116.15","0.21","-3.320","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","23","131.46","131.88","0.34","-3.630","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","24","133.33","132.70","0.33","-2.570","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","25","134.52","132.41","0.31","-1.070","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","26","115.78","115.09","0.22","-2.400","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","27","119.25","118.84","0.26","-2.720","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","28","140.62","139.40","0.34","-1.990","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","29","133.42","132.41","0.30","-2.150","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","30","132.78","132.40","0.25","-2.740","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","31","133.56","133.12","0.27","-2.700","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","32","142.08","141.55","0.36","-2.700","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","33","132.93","132.45","0.33","-2.720","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","34","129.07","129.17","0.32","-3.280","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","35","133.40","133.34","0.59","-3.390","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","36","137.35","137.18","0.42","-3.120","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","37","201.16","199.70","1.06","-2.470","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","38","164.03","163.24","0.71","-2.790","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","39","183.82","183.50","0.84","-3.390","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","40","141.19","140.13","0.46","-2.270","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","41","140.61","139.76","0.39","-2.410","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","42","136.73","135.60","0.37","-2.110","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","43","154.31","153.63","0.44","-2.630","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","44","133.98","132.75","0.34","-1.970","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","45","127.87","125.93","0.29","-1.220","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","46","121.56","119.66","0.27","-1.240","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","47","115.98","114.02","0.24","-1.150","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","14-Jul-2025","48","109.13","106.48","0.13","-0.340","0.00","2.10","0.3711","0.0285","0.3680"
"WEP","15-Jul-2025","1","93.01","90.69","0.12","-0.670","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","2","92.22","90.61","0.11","-1.370","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","3","92.56","90.96","0.05","-1.320","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","4","92.56","90.72","0.05","-1.080","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","5","92.07","90.72","0.05","-1.570","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","6","92.37","90.71","0.05","-1.260","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","7","92.47","90.62","0.05","-1.070","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","8","92.35","90.62","0.05","-1.190","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","9","92.33","90.62","0.05","-1.210","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","10","92.33","90.71","0.05","-1.300","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","11","102.20","100.65","0.07","-1.390","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","12","102.90","101.03","0.13","-1.130","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","13","112.18","110.64","0.19","-1.520","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","14","114.24","112.64","0.38","-1.650","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","15","115.48","113.90","0.49","-1.780","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","16","122.49","121.10","0.57","-2.040","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","17","133.62","132.24","0.56","-2.050","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","18","158.88","156.61","1.09","-1.680","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","19","154.26","151.70","0.80","-1.110","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","20","144.32","141.70","0.80","-1.050","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","21","134.83","132.67","0.48","-1.190","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","22","134.50","132.66","0.48","-1.510","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","23","122.78","121.34","0.33","-1.750","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","24","110.59","109.89","0.15","-2.310","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","25","112.50","111.49","0.30","-2.160","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","26","113.43","112.03","0.31","-1.780","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","27","115.27","114.07","0.30","-1.970","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","28","111.77","110.97","0.19","-2.260","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","29","114.71","114.07","0.18","-2.410","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","30","114.64","113.03","0.15","-1.400","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","31","105.76","105.20","0.12","-2.430","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","32","105.51","105.84","0.21","-3.410","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","33","111.76","112.03","0.26","-3.400","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","34","121.94","121.21","0.36","-2.500","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","35","115.14","114.15","0.58","-2.450","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","36","121.64","120.78","0.36","-2.370","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","37","116.81","115.43","0.39","-1.870","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","38","123.59","122.05","0.53","-1.860","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","39","133.90","132.35","0.67","-1.990","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","40","134.16","132.74","0.54","-1.980","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","41","133.95","132.78","0.49","-2.190","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","42","134.01","132.79","0.50","-2.150","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","43","134.07","132.85","0.45","-2.100","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","44","126.62","125.11","0.30","-1.660","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","45","133.91","132.30","0.36","-1.620","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","46","122.84","120.80","0.28","-1.110","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","47","114.87","113.00","0.29","-1.280","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","15-Jul-2025","48","97.17","94.76","0.13","-0.590","0.00","2.10","0.3711","0.0285","0.3688"
"WEP","16-Jul-2025","1","91.00","90.39","0.12","-2.380","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","2","88.14","88.04","0.06","-2.830","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","3","95.31","94.97","0.05","-2.570","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","4","95.07","94.41","0.05","-2.260","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","5","91.20","90.71","0.05","-2.420","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","6","91.27","90.70","0.05","-2.340","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","7","91.53","90.70","0.05","-2.080","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","8","91.70","90.70","0.05","-1.920","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","9","95.10","94.39","0.05","-2.210","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","10","101.64","100.73","0.05","-2.000","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","11","102.78","101.51","0.06","-1.650","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","12","112.87","111.58","0.13","-1.710","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","13","112.68","111.68","0.27","-2.140","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","14","113.78","112.92","0.37","-2.370","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","15","114.92","114.01","0.44","-2.390","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","16","115.41","114.05","0.42","-1.920","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","17","118.16","117.56","0.41","-2.670","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","18","121.37","120.14","0.44","-2.070","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","19","133.39","132.38","0.38","-2.230","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","20","146.99","144.55","0.67","-1.090","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","21","132.58","131.27","0.34","-1.890","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","22","117.71","116.46","0.25","-1.860","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","23","115.29","114.08","0.27","-1.920","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","24","110.83","109.88","0.16","-2.080","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","25","104.85","103.96","0.18","-2.150","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","26","98.50","97.62","0.15","-2.130","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","27","110.20","108.91","0.21","-1.790","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","28","93.92","92.62","0.12","-1.690","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","29","91.38","91.00","0.12","-2.600","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","30","93.69","93.27","0.10","-2.540","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","31","111.33","110.98","0.17","-2.680","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","32","110.41","109.90","0.27","-2.620","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","33","111.87","112.05","0.20","-3.250","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","34","113.46","114.17","0.31","-3.890","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","35","126.14","126.68","0.63","-4.030","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","36","131.73","132.29","0.41","-3.830","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","37","132.98","132.67","0.63","-3.190","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","38","132.08","132.41","0.56","-3.760","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","39","144.27","144.56","0.65","-3.810","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","40","165.76","165.55","0.78","-3.430","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","41","159.64","159.97","0.48","-3.670","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","42","151.08","151.27","0.48","-3.530","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","43","143.80","144.62","0.42","-4.100","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","44","131.76","132.40","0.26","-3.760","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","45","131.97","132.74","0.27","-3.900","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","46","132.48","132.83","0.30","-3.520","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","47","126.08","125.53","0.28","-2.590","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","16-Jul-2025","48","115.10","114.03","0.14","-1.930","0.00","2.10","0.3711","0.0281","0.3636"
"WEP","17-Jul-2025","1","119.47","118.04","0.06","-1.490","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","2","119.25","117.95","0.06","-1.620","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","3","120.25","118.56","0.05","-1.220","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","4","119.64","117.94","0.05","-1.210","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","5","119.67","118.47","0.05","-1.700","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","6","119.64","118.41","0.05","-1.670","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","7","118.89","117.62","0.05","-1.640","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","8","119.53","117.88","0.05","-1.260","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","9","119.47","117.90","0.05","-1.340","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","10","119.46","117.90","0.05","-1.350","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","11","133.19","131.68","0.06","-1.410","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","12","134.50","132.33","0.07","-0.750","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","13","134.18","132.07","0.16","-0.910","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","14","134.06","132.12","0.36","-1.280","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","15","134.29","132.58","0.58","-1.730","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","16","134.72","132.74","0.46","-1.340","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","17","143.38","141.05","0.53","-1.060","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","18","134.92","138.23","0.53","-6.700","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","19","115.79","118.32","0.34","-5.730","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","20","127.44","124.88","0.38","-0.670","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","21","133.63","132.04","0.35","-1.620","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","22","116.42","115.09","0.24","-1.770","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","23","115.61","115.08","0.21","-2.540","0.00","2.10","0.3711","0.0278","0.3594"
"WEP","17-Jul-2025","24","111.56","110.55","0.17","-2.020","0.00","2.10","0.3711","0.0278","0.3594"
