"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","18-May-2025","1","94.69","94.13","0.13","-0.560","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","2","94.29","93.41","0.10","-0.200","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","3","93.39","92.76","0.06","-0.410","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","4","93.13","93.33","0.05","-1.240","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","5","88.26","88.10","0.05","-0.880","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","6","92.15","92.61","0.05","-1.490","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","7","86.10","85.17","0.05","-0.100","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","8","88.19","88.13","0.05","-0.970","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","9","83.77","83.11","0.05","-0.380","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","10","89.58","89.69","0.05","-1.140","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","11","91.17","91.16","0.07","-1.050","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","12","92.85","92.67","0.13","-0.940","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","13","93.25","93.18","0.17","-1.080","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","14","93.22","93.23","0.21","-1.200","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","15","93.92","93.23","0.28","-0.580","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","16","96.24","95.81","0.27","-0.830","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","17","93.98","93.35","0.20","-0.550","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","18","93.85","93.19","0.21","-0.540","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","19","93.17","92.75","0.16","-0.730","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","20","90.88","90.39","0.17","-0.670","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","21","83.21","83.11","0.14","-1.030","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","22","83.35","83.65","0.14","-1.430","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","23","83.93","84.52","0.13","-1.710","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","24","81.83","83.11","0.13","-2.400","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","25","91.77","92.80","0.15","-2.160","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","26","110.34","111.02","0.32","-1.990","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","27","94.46","93.83","0.15","-0.510","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","28","100.00","99.60","0.17","-0.760","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","29","93.07","93.11","0.13","-1.160","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","30","114.53","114.27","0.18","-0.900","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","31","115.13","114.20","0.21","-0.270","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","32","115.88","115.12","0.32","-0.540","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","33","115.65","115.14","0.25","-0.730","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","34","94.36","93.55","0.15","-0.320","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","35","96.39","96.27","0.35","-1.210","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","36","107.45","107.12","0.21","-0.860","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","37","115.87","115.17","0.37","-0.650","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","38","115.91","115.23","0.41","-0.720","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","39","116.33","115.19","0.40","-0.250","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","40","115.88","115.22","0.36","-0.680","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","41","117.45","116.81","0.32","-0.660","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","42","117.41","116.83","0.33","-0.740","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","43","115.75","115.25","0.33","-0.810","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","44","99.81","98.93","0.13","-0.230","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","45","95.42","94.30","0.13","0.000","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","46","95.04","93.44","0.13","0.480","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","47","117.56","117.27","0.22","-0.920","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","18-May-2025","48","99.91","98.42","0.13","0.380","0.00","0.19","0.3686","0.0307","0.3969"
"WEP","19-May-2025","1","96.50","95.65","0.12","-0.230","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","2","94.79","94.01","0.10","-0.280","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","3","93.85","93.43","0.05","-0.590","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","4","93.82","93.27","0.05","-0.460","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","5","93.27","92.99","0.05","-0.730","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","6","93.30","92.95","0.06","-0.670","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","7","92.86","92.64","0.06","-0.800","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","8","93.17","92.66","0.06","-0.510","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","9","93.16","92.66","0.05","-0.510","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","10","93.14","92.66","0.05","-0.530","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","11","93.47","93.17","0.07","-0.730","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","12","96.25","95.83","0.13","-0.670","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","13","95.53","95.96","0.17","-1.560","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","14","112.28","112.70","0.38","-1.760","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","15","116.29","116.54","0.28","-1.490","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","16","124.91","125.30","0.43","-1.780","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","17","140.67","141.24","0.40","-1.930","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","18","208.21","208.77","1.11","-2.630","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","19","103.59","103.72","0.17","-1.260","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","20","116.20","117.24","0.25","-2.250","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","21","115.75","116.67","0.19","-2.080","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","22","115.71","116.67","0.18","-2.100","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","23","116.71","117.26","0.15","-1.660","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","24","96.14","96.15","0.12","-1.090","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","25","95.81","95.97","0.13","-1.250","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","26","96.05","95.80","0.13","-0.840","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","27","93.00","93.48","0.13","-1.570","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","28","95.15","95.88","0.13","-1.820","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","29","93.50","93.60","0.12","-1.180","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","30","95.44","95.86","0.06","-1.440","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","31","95.35","95.71","0.07","-1.390","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","32","95.79","95.88","0.13","-1.180","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","33","95.42","95.95","0.07","-1.560","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","34","107.72","108.64","0.16","-2.040","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","35","112.09","112.92","0.44","-2.230","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","36","114.28","115.22","0.23","-2.130","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","37","114.29","115.12","0.20","-1.990","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","38","116.01","117.24","0.26","-2.450","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","39","124.76","125.50","0.34","-2.040","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","40","140.51","141.09","0.36","-1.900","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","41","124.62","125.54","0.29","-2.170","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","42","125.02","125.65","0.14","-1.730","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","43","276.99","280.27","0.53","-4.770","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","44","216.60","218.42","0.30","-3.080","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","45","207.74","208.60","0.20","-2.020","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","46","197.74","198.56","0.08","-1.860","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","47","132.71","132.44","0.13","-0.820","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","19-May-2025","48","125.88","125.36","0.13","-0.570","0.00","0.19","0.3686","0.0288","0.3727"
"WEP","20-May-2025","1","100.43","101.13","0.12","-1.770","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","2","99.74","100.87","0.10","-2.180","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","3","100.35","100.86","0.08","-1.540","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","4","100.42","100.85","0.08","-1.460","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","5","100.15","100.86","0.06","-1.720","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","6","96.11","96.25","0.06","-1.150","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","7","94.24","96.12","0.06","-2.890","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","8","130.49","133.23","0.10","-3.790","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","9","131.86","133.42","0.09","-2.600","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","10","169.04","170.45","0.09","-2.450","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","11","95.77","95.93","0.26","-1.370","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","12","115.67","116.63","0.21","-2.120","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","13","124.33","125.19","0.38","-2.190","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","14","279.68","279.97","3.07","-4.310","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","15","277.71","279.84","0.58","-3.660","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","16","410.06","409.81","1.12","-1.820","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","17","502.17","502.41","3.44","-4.630","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","18","503.32","502.91","3.51","-4.050","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","19","480.31","477.21","3.04","-4.840","3.94","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","20","423.60","420.20","3.04","-4.230","3.64","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","21","325.36","326.35","0.68","-2.620","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","22","225.95","227.72","0.40","-3.120","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","23","278.94","278.63","0.89","-1.530","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","24","207.84","208.75","0.46","-2.320","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","25","117.23","117.33","0.24","-1.300","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","26","98.74","100.08","0.19","-2.480","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","27","116.09","117.43","0.19","-2.480","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","28","116.61","117.37","0.23","-1.940","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","29","116.26","117.35","0.23","-2.270","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","30","121.28","121.86","0.25","-1.780","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","31","117.21","117.35","0.22","-1.310","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","32","115.81","116.79","0.31","-2.240","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","33","115.30","117.37","0.20","-3.230","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","34","117.79","120.84","0.28","-4.280","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","35","196.63","203.41","1.49","-9.220","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","36","320.33","333.21","2.02","-15.850","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","37","683.01","695.51","4.19","-17.640","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","38","918.15","925.90","4.03","-15.640","2.91","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","39","1002.30","1011.25","4.44","-14.770","0.43","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","40","630.74","641.06","0.79","-15.330","3.28","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","41","566.36","578.57","1.60","-15.330","0.56","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","42","509.59","523.84","0.91","-16.110","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","43","290.07","301.45","0.52","-12.850","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","44","493.81","503.02","0.33","-10.490","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","45","455.56","459.18","0.18","-4.760","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","46","255.46","257.42","0.12","-3.030","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","47","273.96","276.55","0.14","-3.680","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","20-May-2025","48","143.79","145.24","0.25","-2.650","0.00","0.19","0.3686","0.0282","0.3645"
"WEP","21-May-2025","1","124.45","125.46","0.22","-2.180","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","2","113.47","114.41","0.10","-1.990","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","3","109.99","110.69","0.09","-1.740","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","4","110.12","110.40","0.09","-1.320","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","5","109.54","110.35","0.09","-1.840","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","6","109.56","110.34","0.09","-1.820","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","7","109.39","110.35","0.10","-2.010","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","8","109.68","110.35","0.10","-1.720","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","9","109.98","110.35","0.09","-1.410","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","10","109.87","110.41","0.09","-1.580","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","11","115.90","116.49","0.10","-1.640","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","12","178.93","179.38","0.32","-1.720","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","13","163.96","164.20","0.60","-1.790","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","14","257.12","257.16","2.34","-3.330","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","15","249.27","251.71","0.77","-4.160","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","16","268.37","267.48","1.47","-1.530","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","17","280.69","280.67","1.53","-2.460","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","18","235.41","234.73","1.53","-1.800","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","19","207.08","207.70","0.77","-2.340","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","20","207.82","207.33","1.00","-1.460","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","21","205.20","206.02","0.33","-2.100","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","22","120.42","121.04","0.19","-1.760","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","23","114.96","115.23","0.17","-1.390","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","24","114.90","115.24","0.16","-1.450","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","25","150.64","151.79","0.49","-2.590","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","26","116.74","117.22","0.32","-1.740","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","27","116.05","116.59","0.25","-1.730","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","28","117.06","117.21","0.24","-1.340","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","29","116.32","117.21","0.17","-2.010","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","30","99.06","100.85","0.06","-2.800","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","31","113.54","115.33","0.15","-2.890","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","32","115.30","117.38","0.20","-3.230","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","33","204.26","207.24","0.47","-4.400","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","34","180.55","184.79","0.61","-5.800","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","35","135.07","138.35","0.60","-4.820","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","36","274.55","280.53","0.62","-7.550","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","37","497.81","502.73","0.71","-6.580","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","38","602.83","605.73","1.64","-7.060","1.58","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","39","547.21","546.74","0.85","-4.030","2.71","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","40","496.89","496.78","0.62","-3.120","1.66","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","41","461.68","461.85","0.27","-4.140","2.76","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","42","408.57","408.28","0.20","-3.570","2.71","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","43","280.97","282.18","0.32","-2.480","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","44","261.29","262.70","0.49","-2.840","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","45","279.27","280.03","0.29","-2.000","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","46","318.46","318.77","1.29","-2.550","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","47","263.20","262.52","1.31","-1.570","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","21-May-2025","48","255.79","257.17","0.30","-2.630","0.00","0.19","0.3686","0.0279","0.3609"
"WEP","22-May-2025","1","191.52","192.23","0.32","-1.980","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","2","126.39","126.66","0.17","-1.390","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","3","191.81","191.97","0.09","-1.200","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","4","138.89","139.53","0.09","-1.680","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","5","116.36","117.44","0.06","-2.090","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","6","115.67","116.65","0.06","-1.990","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","7","115.77","116.64","0.06","-1.870","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","8","115.64","116.64","0.06","-2.010","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","9","115.87","116.64","0.05","-1.770","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","10","116.31","117.42","0.06","-2.120","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","11","169.45","170.91","0.11","-2.520","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","12","141.96","141.98","0.24","-1.210","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","13","251.20","251.71","0.47","-1.930","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","14","280.77","279.79","1.89","-1.860","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","15","257.67","257.10","0.48","-0.860","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","16","282.24","280.27","1.05","-0.030","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","17","250.78","249.08","1.10","-0.350","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","18","225.10","223.30","1.43","-0.580","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","19","181.61","180.97","0.56","-0.870","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","20","126.18","125.56","0.29","-0.620","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","21","130.80","131.00","0.34","-1.490","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","22","115.11","115.05","0.19","-1.080","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","23","101.48","101.33","0.08","-0.880","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","24","98.69","99.70","0.08","-2.040","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","25","99.30","100.63","0.13","-2.410","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","26","114.48","115.85","0.14","-2.460","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","27","208.40","208.32","0.29","-1.150","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","28","117.93","117.17","0.13","-0.310","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","29","113.11","115.06","0.12","-3.020","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","30","112.84","115.88","0.07","-4.050","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","31","246.90","252.41","0.31","-6.770","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","32","572.64","574.37","0.89","-7.350","3.78","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","33","677.45","676.06","1.62","-1.180","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","34","521.90","519.43","0.87","0.650","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","35","177.47","177.86","0.91","-2.240","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","36","139.93","146.38","0.37","-7.770","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","37","217.93","224.68","0.41","-8.110","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","38","227.90","234.51","0.67","-8.220","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","39","236.06","245.52","0.82","-11.230","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","40","227.52","238.08","0.68","-12.190","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","41","241.80","252.39","0.52","-12.060","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","42","212.55","223.99","0.44","-12.830","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","43","205.89","208.63","0.33","-4.020","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","44","132.14","135.02","0.12","-3.950","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","45","129.88","132.24","0.13","-3.440","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","46","123.60","125.30","0.12","-2.770","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","47","151.13","153.00","0.31","-3.130","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","22-May-2025","48","130.78","132.01","0.18","-2.350","0.00","0.19","0.3686","0.0280","0.3616"
"WEP","23-May-2025","1","173.21","172.07","0.13","0.060","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","2","125.81","125.21","0.10","-0.450","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","3","129.98","129.35","0.09","-0.410","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","4","125.62","125.06","0.09","-0.480","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","5","120.18","120.13","0.09","-0.990","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","6","120.69","120.21","0.09","-0.560","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","7","116.99","116.61","0.09","-0.660","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","8","117.15","116.62","0.09","-0.510","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","9","116.92","116.62","0.09","-0.740","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","10","125.38","124.99","0.09","-0.650","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","11","198.17","196.46","0.10","0.660","0.00","0.19","0.3686","0.0280","0.3617"
"WEP","23-May-2025","12","258.77","256.67","0.16","1.000","0.00","0.19","0.3686","0.0280","0.3617"
