"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","13-Oct-2025","15","106.93","104.77","0.45","-1.330","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","16","114.12","111.81","0.41","-1.140","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","17","110.75","108.55","0.43","-1.270","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","18","110.72","108.52","0.53","-1.370","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","19","173.30","172.62","0.87","-3.230","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","20","178.01","176.42","0.92","-2.370","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","21","138.61","136.94","0.57","-1.940","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","22","114.64","112.76","0.42","-1.580","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","23","109.54","106.94","0.35","-0.800","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","24","88.28","86.17","0.19","-1.120","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","25","81.70","80.64","0.18","-2.160","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","26","80.80","79.32","0.31","-1.870","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","27","90.96","88.61","0.22","-0.910","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","28","82.96","80.65","0.16","-0.890","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","29","80.87","79.32","0.13","-1.620","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","30","78.70","77.51","0.12","-1.980","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","31","81.18","80.66","0.13","-2.650","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","32","86.72","86.28","0.20","-2.810","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","33","112.18","112.10","0.35","-3.310","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","34","211.50","212.76","1.02","-5.320","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","35","277.00","276.80","3.00","-5.840","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","36","212.09","211.60","1.06","-3.620","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","37","197.55","195.50","1.19","-2.180","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","38","214.08","211.99","1.50","-2.450","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","39","213.87","211.87","1.48","-2.530","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","40","186.03","183.79","1.08","-1.880","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","41","210.96","210.33","1.03","-3.440","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","42","195.91","194.77","1.04","-2.950","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","43","174.27","172.75","0.83","-2.350","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","44","97.51","95.17","0.27","-0.970","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","45","93.08","90.74","0.28","-0.980","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","46","92.83","90.53","0.22","-0.960","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","47","88.71","86.26","0.18","-0.770","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","13-Oct-2025","48","92.48","90.50","0.13","-1.190","0.00","2.26","0.3711","0.0289","0.3830"
"WEP","14-Oct-2025","1","90.50","88.38","0.09","-1.010","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","2","83.21","80.66","0.07","-0.560","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","3","87.56","85.22","0.05","-0.750","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","4","92.05","90.26","0.05","-1.300","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","5","91.84","89.46","0.05","-0.710","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","6","88.40","86.13","0.05","-0.820","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","7","88.48","86.13","0.06","-0.750","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","8","88.57","86.02","0.06","-0.550","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","9","88.40","86.02","0.05","-0.710","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","10","89.39","86.99","0.05","-0.680","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","11","91.77","89.46","0.07","-0.800","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","12","87.49","84.33","0.13","0.000","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","13","88.48","85.86","0.24","-0.660","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","14","99.34","97.68","0.36","-1.740","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","15","103.15","100.73","0.41","-1.030","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","16","109.33","106.64","0.39","-0.730","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","17","113.43","110.58","0.46","-0.650","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","18","109.91","106.84","0.73","-0.700","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","19","103.42","100.80","0.31","-0.730","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","20","103.55","100.69","0.31","-0.490","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","21","92.91","90.57","0.19","-0.880","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","22","87.29","85.33","0.16","-1.230","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","23","86.87","84.37","0.15","-0.690","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","24","81.07","79.30","0.13","-1.400","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","25","80.67","79.76","0.15","-2.280","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","26","82.56","81.72","0.16","-2.360","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","27","85.15","84.39","0.17","-2.450","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","28","102.22","100.71","0.33","-1.860","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","29","96.11","93.88","0.23","-1.040","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","30","93.50","91.16","0.18","-0.880","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","31","88.22","85.86","0.15","-0.820","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","32","87.68","85.93","0.19","-1.480","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","33","87.17","86.16","0.18","-2.200","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","34","101.37","100.77","0.34","-2.780","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","35","122.03","120.72","0.92","-2.650","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","36","150.98","150.63","0.73","-3.420","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","37","202.04","201.30","1.36","-3.660","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","38","260.25","257.59","2.22","-2.600","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","39","272.84","271.21","2.37","-3.780","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","40","212.64","211.47","1.45","-3.320","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","41","211.11","210.69","1.06","-3.680","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","42","210.44","209.55","1.24","-3.390","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","43","182.56","180.87","1.04","-2.380","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","44","144.54","142.84","0.58","-1.920","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","45","114.68","112.53","0.31","-1.200","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","46","109.42","106.79","0.28","-0.680","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","47","103.43","101.26","0.25","-1.120","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","14-Oct-2025","48","100.92","98.53","0.13","-0.770","0.00","2.26","0.3711","0.0285","0.3781"
"WEP","15-Oct-2025","1","93.23","90.71","0.09","-0.600","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","2","92.47","90.31","0.06","-0.940","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","3","92.55","90.57","0.05","-1.100","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","4","92.36","90.29","0.05","-1.010","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","5","92.50","90.28","0.05","-0.870","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","6","92.43","90.26","0.05","-0.910","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","7","92.31","90.26","0.05","-1.030","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","8","92.06","90.25","0.05","-1.280","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","9","92.55","90.25","0.05","-0.780","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","10","93.08","90.67","0.05","-0.670","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","11","93.16","90.66","0.06","-0.590","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","12","97.88","95.50","0.10","-0.760","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","13","95.63","93.27","0.15","-0.830","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","14","98.51","96.18","0.16","-0.870","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","15","106.72","104.78","0.21","-1.310","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","16","113.41","110.58","0.36","-0.560","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","17","115.33","111.93","0.40","-0.040","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","18","110.19","106.85","0.59","-0.280","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","19","96.57","94.04","0.35","-0.860","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","20","93.20","90.64","0.34","-0.810","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","21","90.56","88.24","0.18","-0.900","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","22","89.31","87.89","0.22","-1.830","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","23","89.84","88.18","0.22","-1.590","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","24","86.09","84.36","0.16","-1.470","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","25","83.64","82.72","0.18","-2.290","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","26","86.87","85.23","0.26","-1.660","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","27","86.94","85.81","0.15","-2.060","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","28","89.57","87.36","0.16","-0.980","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","29","90.56","88.56","0.19","-1.220","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","30","89.71","88.36","0.12","-1.800","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","31","92.25","90.60","0.14","-1.520","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","32","109.55","106.88","0.32","-0.680","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","33","163.89","152.84","0.59","7.430","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","34","153.11","139.72","0.59","9.760","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","35","115.12","110.68","0.56","0.850","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","36","112.09","110.69","0.32","-1.960","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","37","144.00","142.03","0.57","-1.640","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","38","154.76","152.86","0.76","-1.890","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","39","155.23","152.28","0.73","-0.810","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","40","124.65","122.01","0.36","-0.760","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","41","137.08","135.18","0.44","-1.570","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","42","126.98","124.64","0.33","-1.020","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","43","123.56","121.17","0.33","-0.980","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","44","113.45","112.02","0.23","-1.840","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","45","110.51","108.69","0.25","-1.470","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","46","108.75","106.63","0.17","-1.080","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","47","101.00","98.48","0.15","-0.660","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","15-Oct-2025","48","96.12","94.00","0.12","-1.030","0.00","2.26","0.3711","0.0283","0.3750"
"WEP","16-Oct-2025","1","117.88","115.02","0.13","-0.310","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","2","129.46","127.28","0.11","-0.970","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","3","116.57","114.22","0.09","-0.780","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","4","116.23","114.23","0.09","-1.120","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","5","116.16","114.22","0.09","-1.190","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","6","116.48","113.88","0.10","-0.540","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","7","115.79","113.56","0.10","-0.910","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","8","116.10","113.92","0.10","-0.950","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","9","115.70","113.60","0.09","-1.030","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","10","115.95","113.60","0.09","-0.780","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","11","116.39","114.15","0.11","-0.900","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","12","118.72","115.63","0.15","-0.100","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","13","118.59","115.36","0.37","-0.180","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","14","125.77","123.24","0.45","-0.960","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","15","136.03","133.35","0.67","-1.030","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","16","146.94","143.43","0.79","-0.320","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","17","152.14","148.83","0.80","-0.530","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","18","147.22","142.95","0.80","0.430","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","19","117.42","114.15","0.41","-0.180","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","20","116.37","113.44","0.42","-0.530","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","21","107.72","105.88","0.31","-1.510","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","22","101.98","100.73","0.28","-2.070","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","23","96.07","94.79","0.21","-1.970","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","24","92.27","90.77","0.16","-1.700","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","25","96.15","95.39","0.24","-2.520","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","26","105.52","103.97","0.30","-1.790","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","27","103.92","103.05","0.29","-2.460","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","28","114.99","114.34","0.34","-2.730","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","29","114.03","113.69","0.33","-3.030","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","30","211.82","211.81","0.66","-3.690","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","31","312.57","311.65","0.68","-2.800","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","32","111.99","109.58","0.34","-0.970","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","33","90.15","88.07","0.12","-1.070","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","34","87.58","85.92","0.14","-1.520","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","35","87.40","85.86","0.56","-2.060","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","36","111.00","109.91","0.30","-2.250","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","37","110.43","108.98","0.36","-1.950","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","38","114.86","113.40","0.42","-2.000","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","39","116.03","114.13","0.35","-1.490","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","40","116.01","114.15","0.36","-1.540","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","41","115.46","114.09","0.33","-2.000","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","42","115.06","113.63","0.33","-1.940","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","43","115.06","113.42","0.31","-1.710","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","44","112.65","111.03","0.27","-1.680","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","45","112.22","109.94","0.27","-1.030","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","46","110.26","108.10","0.24","-1.120","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","47","107.41","105.35","0.23","-1.210","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","16-Oct-2025","48","106.42","104.02","0.12","-0.760","0.00","2.26","0.3711","0.0286","0.3790"
"WEP","17-Oct-2025","1","102.04","100.41","0.10","-1.520","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","2","100.51","98.63","0.06","-1.220","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","3","103.24","100.40","0.06","-0.270","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","4","100.62","98.62","0.05","-1.090","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","5","106.19","103.87","0.05","-0.770","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","6","103.02","100.46","0.05","-0.530","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","7","102.77","100.38","0.05","-0.700","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","8","102.23","99.94","0.06","-0.810","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","9","95.03","92.43","0.05","-0.490","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","10","94.74","92.38","0.05","-0.730","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","11","102.48","100.28","0.07","-0.910","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","12","114.31","111.59","0.13","-0.450","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","13","103.43","100.49","0.17","-0.280","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","14","102.98","100.43","0.37","-0.860","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","15","111.46","108.54","0.41","-0.530","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","16","114.78","111.91","0.40","-0.580","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","17","116.28","113.17","0.43","-0.360","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","18","110.22","106.82","0.49","-0.130","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","19","97.34","94.43","0.31","-0.440","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","20","92.06","89.43","0.31","-0.720","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","21","89.66","88.20","0.14","-1.720","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","22","92.91","91.27","0.16","-1.560","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","23","90.76","88.63","0.13","-1.050","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","24","87.63","85.92","0.12","-1.450","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","25","87.01","85.85","0.13","-2.010","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","26","87.07","85.50","0.15","-1.620","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","27","86.31","85.06","0.13","-1.920","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","28","86.96","85.91","0.13","-2.120","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","29","86.96","85.82","0.12","-2.020","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","30","88.90","87.92","0.12","-2.180","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","31","90.17","88.45","0.13","-1.450","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","32","91.90","89.86","0.16","-1.160","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","33","92.68","90.61","0.13","-1.100","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","34","89.57","88.22","0.14","-1.840","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","35","92.60","90.76","0.42","-1.620","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","36","98.14","96.55","0.27","-1.720","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","37","111.69","109.91","0.37","-1.640","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","38","115.73","113.59","0.41","-1.320","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","39","116.59","114.07","0.38","-0.910","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","40","116.86","114.08","0.40","-0.670","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","41","116.55","113.40","0.27","-0.160","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","42","111.46","109.97","0.18","-1.740","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","43","109.97","106.91","0.32","-0.310","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","44","102.75","100.66","0.13","-1.080","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","45","102.50","100.32","0.13","-0.990","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","46","95.79","93.28","0.13","-0.660","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","47","93.97","91.23","0.14","-0.440","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","17-Oct-2025","48","93.11","90.46","0.13","-0.520","0.00","2.26","0.3711","0.0289","0.3826"
"WEP","18-Oct-2025","1","96.30","93.84","0.12","-0.730","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","2","92.43","90.20","0.07","-0.910","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","3","91.54","89.41","0.05","-0.990","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","4","88.28","85.83","0.05","-0.670","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","5","87.92","85.62","0.05","-0.810","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","6","87.98","85.78","0.05","-0.920","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","7","88.09","85.77","0.06","-0.800","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","8","88.00","85.77","0.06","-0.890","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","9","88.21","85.77","0.05","-0.680","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","10","91.94","89.36","0.05","-0.540","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","11","91.88","89.36","0.07","-0.620","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","12","92.92","90.31","0.14","-0.600","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","13","92.30","89.79","0.16","-0.720","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","14","92.17","89.77","0.20","-0.870","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","15","88.93","86.41","0.22","-0.770","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","16","93.27","90.51","0.21","-0.520","0.00","2.26","0.3711","0.0308","0.4073"
"WEP","18-Oct-2025","17","93.35","90.52","0.24","-0.480","0.00","2.26","0.3711","0.0308","0.4073"
