"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","07-Jan-2025","25","83.06","82.85","0.14","-0.840","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","26","85.51","85.41","0.14","-0.950","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","27","80.68","81.53","0.14","-1.900","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","28","87.05","87.57","0.13","-1.550","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","29","81.22","81.54","0.12","-1.340","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","30","85.36","85.32","0.13","-1.000","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","31","80.76","81.32","0.14","-1.600","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","32","85.57","86.22","0.14","-1.700","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","33","93.64","93.65","0.13","-1.050","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","34","93.37","93.67","0.14","-1.350","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","35","91.00","91.61","0.13","-1.640","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","36","90.86","91.62","0.14","-1.810","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","37","95.75","96.05","0.19","-1.400","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","38","101.43","102.14","0.18","-1.800","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","39","116.62","116.65","0.32","-1.260","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","40","109.42","109.41","0.18","-1.080","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","41","102.63","102.65","0.17","-1.100","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","42","101.93","102.05","0.16","-1.190","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","43","101.92","101.99","0.14","-1.120","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","44","93.65","93.67","0.14","-1.060","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","45","93.84","93.56","0.15","-0.770","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","46","93.63","93.47","0.14","-0.880","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","47","94.42","93.95","0.15","-0.590","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","07-Jan-2025","48","95.66","96.00","0.15","-1.400","0.00","0.18","0.3686","0.0381","0.3201"
"WEP","08-Jan-2025","1","102.20","102.10","0.15","-0.960","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","2","98.98","98.77","0.14","-0.830","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","3","93.75","93.57","0.12","-0.840","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","4","94.18","93.39","0.13","-0.240","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","5","87.93","87.63","0.12","-0.720","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","6","85.24","84.51","0.12","-0.300","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","7","84.99","84.35","0.12","-0.390","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","8","85.33","84.51","0.12","-0.210","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","9","84.91","84.36","0.12","-0.470","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","10","85.98","85.54","0.12","-0.580","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","11","93.88","93.40","0.13","-0.550","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","12","102.80","101.86","0.15","-0.110","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","13","102.86","102.00","0.17","-0.220","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","14","116.11","115.47","0.19","-0.460","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","15","106.94","105.76","0.21","0.060","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","16","127.06","125.89","0.18","0.090","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","17","155.26","154.54","0.16","-0.340","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","18","203.80","202.10","0.40","0.390","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","19","139.66","137.95","0.40","0.410","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","20","127.41","125.91","0.41","0.190","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","21","103.60","102.42","0.17","0.110","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","22","96.57","95.78","0.14","-0.250","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","23","93.73","93.48","0.12","-0.770","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","24","88.56","88.48","0.12","-0.950","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","25","94.08","93.57","0.14","-0.530","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","26","94.07","93.63","0.14","-0.600","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","27","94.95","93.69","0.18","0.180","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","28","87.16","86.73","0.13","-0.610","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","29","87.66","87.64","0.13","-1.010","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","30","93.07","93.50","0.13","-1.470","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","31","93.92","93.54","0.14","-0.660","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","32","101.95","102.06","0.15","-1.160","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","33","102.00","102.14","0.14","-1.190","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","34","125.09","125.90","0.22","-1.930","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","35","125.45","125.90","0.35","-1.700","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","36","125.47","126.13","0.36","-1.920","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","37","207.51","208.44","0.87","-2.700","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","38","207.88","208.65","0.68","-2.360","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","39","209.20","208.47","0.72","-0.890","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","40","208.05","208.51","0.62","-1.990","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","41","208.08","208.49","0.58","-1.890","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","42","207.55","208.49","0.56","-2.410","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","43","207.51","208.40","0.23","-2.020","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","44","174.22","174.61","0.16","-1.460","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","45","126.64","125.99","0.15","-0.400","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","46","126.60","125.92","0.08","-0.300","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","47","104.63","103.77","0.14","-0.180","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","08-Jan-2025","48","102.91","102.23","0.15","-0.370","0.00","0.18","0.3686","0.0377","0.3171"
"WEP","09-Jan-2025","1","107.80","106.64","0.14","0.120","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","2","102.64","101.99","0.14","-0.400","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","3","100.56","99.77","0.12","-0.230","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","4","97.08","96.33","0.13","-0.290","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","5","93.54","93.33","0.12","-0.810","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","6","94.34","93.30","0.12","0.010","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","7","93.66","93.30","0.12","-0.660","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","8","91.77","91.04","0.12","-0.300","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","9","91.78","91.67","0.12","-0.910","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","10","94.02","93.51","0.12","-0.520","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","11","99.32","98.54","0.13","-0.250","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","12","109.62","108.61","0.16","-0.060","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","13","103.77","102.85","0.17","-0.150","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","14","126.70","125.87","0.19","-0.260","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","15","126.69","125.80","0.41","-0.430","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","16","177.61","176.81","0.27","-0.370","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","17","180.09","179.67","0.30","-0.780","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","18","189.52","188.14","0.52","-0.050","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","19","127.60","126.03","0.29","0.380","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","20","118.54","117.28","0.32","0.030","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","21","102.79","102.20","0.15","-0.470","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","22","97.61","97.17","0.13","-0.590","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","23","94.29","93.70","0.12","-0.440","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","24","91.42","91.12","0.12","-0.720","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","25","89.29","88.97","0.14","-0.730","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","26","97.44","97.22","0.14","-0.820","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","27","94.40","93.62","0.14","-0.260","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","28","94.82","93.65","0.13","0.130","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","29","94.03","93.54","0.12","-0.530","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","30","94.12","93.64","0.13","-0.560","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","31","93.53","93.66","0.14","-1.180","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","32","101.77","102.04","0.14","-1.310","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","33","101.90","102.15","0.14","-1.300","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","34","101.72","102.15","0.14","-1.470","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","35","101.21","102.15","0.14","-1.990","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","36","107.70","108.32","0.19","-1.720","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","37","125.73","125.91","0.36","-1.440","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","38","119.90","119.83","0.24","-1.070","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","39","126.11","125.87","0.35","-1.010","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","40","106.65","106.58","0.20","-1.040","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","41","105.28","105.44","0.17","-1.230","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","42","105.87","105.96","0.17","-1.170","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","43","106.83","106.58","0.14","-0.800","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","44","102.23","101.98","0.15","-0.800","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","45","95.44","94.63","0.15","-0.250","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","46","94.00","93.54","0.14","-0.580","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","47","91.55","91.04","0.15","-0.550","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","09-Jan-2025","48","90.11","89.70","0.14","-0.640","0.00","0.18","0.3686","0.0379","0.3183"
"WEP","10-Jan-2025","1","94.28","93.42","0.14","-0.190","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","2","88.64","87.74","0.14","-0.140","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","3","86.11","85.45","0.12","-0.370","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","4","85.02","84.39","0.13","-0.400","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","5","84.54","84.21","0.12","-0.700","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","6","81.13","80.98","0.12","-0.880","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","7","83.36","83.07","0.12","-0.730","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","8","83.77","83.07","0.12","-0.330","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","9","84.73","84.29","0.12","-0.590","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","10","85.77","85.32","0.12","-0.580","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","11","88.62","87.68","0.13","-0.100","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","12","95.12","93.52","0.15","0.540","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","13","94.50","93.54","0.17","-0.110","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","14","100.93","100.29","0.19","-0.450","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","15","100.69","99.60","0.24","-0.050","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","16","102.63","102.14","0.19","-0.600","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","17","115.49","115.96","0.16","-1.530","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","18","125.68","125.88","0.19","-1.290","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","19","145.01","144.77","0.40","-1.060","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","20","208.91","209.96","0.53","-2.480","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","21","221.38","222.25","0.28","-2.050","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","22","222.21","223.01","0.27","-1.980","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","23","217.09","218.47","0.20","-2.490","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","24","124.99","125.76","0.12","-1.790","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","25","185.44","187.45","0.14","-3.050","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","26","206.59","208.03","0.15","-2.500","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","27","213.36","213.64","0.21","-1.400","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","28","208.26","208.04","0.16","-0.840","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","29","208.68","208.04","0.23","-0.500","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","30","208.56","208.04","0.22","-0.610","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","31","222.44","222.22","0.21","-0.900","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","32","205.18","208.04","0.23","-4.000","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","33","203.39","202.87","0.27","-0.660","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","34","173.93","173.37","0.16","-0.510","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","35","126.35","125.89","0.25","-0.690","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","36","117.42","116.82","0.16","-0.460","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","37","124.68","123.91","0.30","-0.430","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","38","120.30","119.15","0.22","0.030","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","39","127.42","125.69","0.34","0.480","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","40","120.37","119.11","0.20","0.150","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","41","108.03","106.45","0.18","0.500","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","42","103.43","102.14","0.18","0.200","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","43","103.45","102.04","0.15","0.360","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","44","94.61","93.53","0.17","0.000","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","45","89.04","87.66","0.17","0.300","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","46","85.99","84.61","0.15","0.320","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","47","81.97","80.86","0.16","0.050","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","10-Jan-2025","48","80.44","78.62","0.16","0.750","0.00","0.18","0.3686","0.0378","0.3181"
"WEP","11-Jan-2025","1","88.48","87.24","0.15","0.160","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","2","79.96","78.61","0.15","0.270","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","3","79.95","78.46","0.13","0.420","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","4","79.59","77.97","0.13","0.550","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","5","82.24","80.73","0.13","0.450","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","6","79.93","78.54","0.13","0.320","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","7","79.00","78.01","0.13","-0.080","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","8","79.51","78.16","0.13","0.290","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","9","79.23","77.97","0.13","0.190","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","10","80.06","78.82","0.13","0.170","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","11","82.57","80.72","0.14","0.770","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","12","86.34","84.69","0.17","0.540","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","13","85.89","84.36","0.19","0.400","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","14","86.57","85.37","0.22","0.040","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","15","85.59","84.72","0.27","-0.340","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","16","89.78","89.12","0.22","-0.490","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","17","94.07","93.56","0.19","-0.620","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","18","102.66","101.94","0.24","-0.460","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","19","102.85","101.94","0.18","-0.200","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","20","102.58","102.09","0.18","-0.630","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","21","102.28","102.02","0.16","-0.830","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","22","102.15","102.10","0.15","-1.030","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","23","93.38","93.56","0.14","-1.260","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","24","91.70","91.64","0.13","-1.010","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","25","93.33","93.45","0.15","-1.210","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","26","93.51","93.52","0.15","-1.090","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","27","98.70","98.26","0.16","-0.660","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","28","98.57","98.25","0.14","-0.760","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","29","96.43","96.67","0.14","-1.310","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","30","93.33","93.61","0.15","-1.370","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","31","100.04","99.69","0.16","-0.750","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","32","102.94","102.09","0.16","-0.250","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","33","103.36","102.00","0.16","0.270","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","34","93.48","93.45","0.16","-1.060","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","35","96.19","96.46","0.16","-1.370","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","36","96.80","96.46","0.16","-0.750","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","37","96.81","96.68","0.21","-1.020","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","38","93.84","93.51","0.21","-0.810","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","39","95.77","95.51","0.21","-0.880","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","40","95.29","95.51","0.20","-1.350","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","41","96.32","96.46","0.19","-1.260","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","42","97.77","96.45","0.18","0.210","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","43","96.56","95.51","0.15","-0.040","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","44","93.74","92.89","0.16","-0.250","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","45","92.69","91.64","0.16","-0.050","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","46","89.20","88.33","0.15","-0.220","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","47","86.35","85.68","0.16","-0.420","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","11-Jan-2025","48","81.54","80.85","0.16","-0.410","0.00","0.18","0.3686","0.0413","0.3468"
"WEP","12-Jan-2025","1","93.80","93.10","0.17","-0.410","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","2","89.35","88.58","0.15","-0.330","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","3","94.09","93.50","0.13","-0.480","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","4","92.13","91.32","0.13","-0.260","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","5","87.92","87.60","0.13","-0.750","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","6","84.94","84.36","0.13","-0.490","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","7","85.97","85.18","0.13","-0.280","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","8","85.73","85.18","0.13","-0.530","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","9","86.49","85.87","0.13","-0.450","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","10","88.19","87.40","0.13","-0.280","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","11","86.22","85.62","0.14","-0.480","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","12","89.14","88.54","0.17","-0.510","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","13","90.07","89.76","0.19","-0.820","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","14","93.48","93.32","0.25","-1.040","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","15","92.24","91.66","0.61","-0.970","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","16","93.82","93.49","0.29","-0.910","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","17","96.70","96.74","0.22","-1.200","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","18","102.07","101.78","0.55","-1.200","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","19","102.62","101.81","0.22","-0.350","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","20","93.74","93.68","0.23","-1.110","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","21","100.48","99.98","0.18","-0.620","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","22","93.93","93.69","0.15","-0.850","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","23","92.29","93.19","0.14","-1.980","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","24","92.62","93.53","0.14","-1.990","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","25","99.84","99.77","0.17","-1.040","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","26","93.85","93.53","0.16","-0.780","0.00","0.18","0.3686","0.0419","0.3519"
"WEP","12-Jan-2025","27","88.97","89.00","0.16","-1.130","0.00","0.18","0.3686","0.0419","0.3519"
