"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","22-Sep-2025","41","127.13","125.22","0.15","-1.110","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","42","124.51","122.35","0.14","-0.850","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","43","116.07","113.92","0.14","-0.860","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","44","105.93","103.64","0.12","-0.700","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","45","101.96","99.50","0.13","-0.550","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","46","96.65","94.09","0.13","-0.450","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","47","98.66","96.07","0.13","-0.420","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","22-Sep-2025","48","99.95","97.26","0.07","-0.250","0.00","2.08","0.3711","0.0296","0.3918"
"WEP","23-Sep-2025","1","98.89","95.68","0.12","0.220","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","2","106.78","102.99","0.07","0.860","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","3","99.36","95.64","0.05","0.810","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","4","99.07","95.63","0.05","0.520","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","5","99.34","96.29","0.05","0.130","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","6","99.26","96.11","0.05","0.230","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","7","98.08","95.62","0.05","-0.460","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","8","128.39","124.49","0.05","0.980","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","9","127.21","123.59","0.06","0.690","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","10","117.62","114.41","0.10","0.240","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","11","128.06","124.99","0.11","0.090","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","12","203.78","199.96","0.16","0.790","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","13","153.40","149.89","0.50","0.140","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","14","204.09","199.95","1.03","0.240","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","15","218.54","213.55","1.63","0.490","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","16","282.29","276.40","1.73","1.290","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","17","206.78","201.31","1.96","0.650","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","18","297.14","288.25","4.44","1.580","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","19","266.11","257.40","2.49","3.360","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","20","143.77","138.19","0.78","1.930","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","21","104.93","100.94","0.21","0.910","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","22","100.07","96.52","0.19","0.490","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","23","97.02","93.78","0.17","0.200","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","24","95.62","93.07","0.33","-0.650","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","25","95.31","92.80","0.30","-0.660","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","26","88.87","86.97","0.28","-1.250","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","27","94.06","92.85","0.22","-1.880","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","28","95.15","93.46","0.21","-1.390","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","29","101.97","98.74","0.24","0.120","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","30","96.59","93.34","0.19","0.190","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","31","89.10","87.02","0.18","-0.960","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","32","94.89","93.13","0.26","-1.370","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","33","94.80","93.50","0.19","-1.750","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","34","101.10","99.42","0.22","-1.410","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","35","106.99","104.71","0.66","-1.250","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","36","110.72","108.85","0.35","-1.350","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","37","174.22","172.44","0.74","-1.830","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","38","304.40","303.12","1.69","-3.280","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","39","605.31","602.86","4.89","-5.310","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","40","474.92","473.10","3.99","-5.040","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","41","250.79","249.80","1.31","-3.180","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","42","213.83","212.21","0.81","-2.060","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","43","201.52","200.47","0.52","-2.340","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","44","197.11","195.87","0.40","-2.030","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","45","180.17","177.99","0.43","-1.120","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","46","179.19","176.53","0.48","-0.690","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","47","177.76","174.50","0.43","-0.040","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","23-Sep-2025","48","174.89","171.33","0.15","0.540","0.00","2.08","0.3711","0.0293","0.3885"
"WEP","24-Sep-2025","1","125.67","122.39","0.13","0.290","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","2","116.69","113.55","0.10","0.170","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","3","116.33","113.53","0.09","-0.160","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","4","113.63","110.50","0.09","0.170","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","5","109.49","106.44","0.09","0.100","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","6","108.87","105.67","0.09","0.240","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","7","106.53","103.77","0.06","-0.160","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","8","106.94","103.76","0.10","0.210","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","9","106.83","103.77","0.06","0.130","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","10","108.49","105.66","0.07","-0.100","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","11","114.51","111.49","0.10","0.060","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","12","129.85","126.81","0.14","0.030","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","13","138.05","135.14","0.50","-0.460","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","14","147.91","145.20","0.77","-0.930","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","15","143.86","141.23","0.88","-1.110","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","16","206.12","201.82","1.32","0.110","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","17","295.84","288.16","3.28","1.540","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","18","237.41","230.65","2.84","1.060","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","19","135.55","131.87","0.89","-0.080","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","20","105.52","102.73","0.54","-0.610","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","21","107.47","106.46","0.21","-2.070","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","22","103.89","101.85","0.26","-1.080","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","23","101.79","99.93","0.23","-1.240","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","24","97.00","95.28","0.17","-1.310","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","25","94.92","93.32","0.20","-1.470","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","26","94.77","92.83","0.23","-1.160","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","27","94.46","92.86","0.20","-1.470","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","28","90.35","88.82","0.18","-1.520","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","29","91.87","92.84","0.18","-4.020","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","30","96.66","98.15","0.15","-4.500","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","31","648.61","655.49","1.30","-11.050","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","32","201.03","201.19","0.51","-3.540","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","33","4455.60","4483.33","3.90","-34.490","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","34","686.39","675.79","2.38","1.320","4.04","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","35","1156.72","1160.89","3.47","-14.160","3.65","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","36","175.87","173.65","0.88","-1.530","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","37","202.59","201.19","0.98","-2.450","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","38","341.54","339.97","1.70","-3.890","0.90","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","39","457.17","452.13","3.24","-3.390","2.32","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","40","291.30","288.70","1.48","-1.750","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","41","201.05","200.35","0.46","-2.630","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","42","149.43","148.46","0.44","-2.330","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","43","199.68","201.28","0.52","-4.990","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","44","147.15","146.47","0.28","-2.470","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","45","106.19","104.12","0.28","-1.080","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","46","104.01","101.87","0.15","-0.880","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","47","103.18","100.97","0.21","-0.870","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","24-Sep-2025","48","103.26","100.96","0.14","-0.710","0.00","2.08","0.3711","0.0291","0.3856"
"WEP","25-Sep-2025","1","114.68","111.98","0.12","-0.290","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","2","117.16","114.12","0.10","0.070","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","3","109.55","106.69","0.05","-0.060","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","4","102.67","99.73","0.05","0.020","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","5","100.94","98.33","0.05","-0.310","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","6","99.19","96.30","0.05","-0.030","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","7","98.26","95.62","0.05","-0.280","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","8","98.83","95.98","0.05","-0.070","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","9","98.81","96.05","0.05","-0.160","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","10","99.13","96.29","0.05","-0.080","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","11","102.42","99.73","0.07","-0.250","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","12","114.20","111.38","0.13","-0.180","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","13","114.77","112.23","0.17","-0.500","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","14","119.34","116.69","0.20","-0.420","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","15","119.40","116.48","0.40","-0.350","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","16","125.76","122.59","0.39","-0.090","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","17","126.88","123.02","0.45","0.540","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","18","116.51","112.76","0.51","0.370","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","19","102.61","99.25","0.32","0.170","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","20","96.78","93.49","0.31","0.110","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","21","95.75","92.86","0.19","-0.170","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","22","89.58","86.98","0.17","-0.440","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","23","87.67","85.63","0.16","-0.990","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","24","87.82","85.81","0.14","-1.000","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","25","82.61","80.30","0.14","-0.700","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","26","83.64","81.50","0.16","-0.890","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","27","87.96","85.66","0.16","-0.730","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","28","84.50","81.78","0.14","-0.290","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","29","81.90","79.73","0.13","-0.830","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","30","81.24","79.83","0.11","-1.570","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","31","81.91","80.87","0.13","-1.960","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","32","92.04","91.28","0.21","-2.320","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","33","110.53","109.86","0.27","-2.470","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","34","247.46","246.32","1.29","-3.020","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","35","159.11","156.76","1.49","-2.010","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","36","158.92","156.80","0.94","-1.690","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","37","202.82","199.92","1.21","-1.180","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","38","280.70","276.30","1.84","-1.660","1.35","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","39","221.75","217.30","1.04","0.540","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","40","203.69","201.28","0.74","-1.200","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","41","202.93","201.28","0.63","-1.850","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","42","194.79","193.55","0.53","-2.160","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","43","171.30","169.65","0.54","-1.760","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","44","124.27","122.51","0.32","-1.430","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","45","114.80","112.18","0.14","-0.390","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","46","104.41","101.53","0.13","-0.120","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","47","102.29","99.78","0.13","-0.490","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","25-Sep-2025","48","104.71","102.69","0.13","-0.980","0.00","2.08","0.3711","0.0294","0.3894"
"WEP","26-Sep-2025","1","114.49","111.98","0.12","-0.480","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","2","114.36","111.40","0.10","0.000","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","3","110.10","106.92","0.06","0.250","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","4","114.76","111.52","0.09","0.280","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","5","110.41","107.51","0.09","-0.050","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","6","114.56","111.76","0.10","-0.160","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","7","108.16","105.65","0.06","-0.420","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","8","114.99","111.76","0.11","0.250","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","9","119.93","116.31","0.07","0.690","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","10","110.16","107.03","0.10","0.160","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","11","176.14","173.55","0.11","-0.390","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","12","202.70","199.93","0.29","-0.390","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","13","138.61","136.14","0.43","-0.830","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","14","141.85","139.38","0.53","-0.930","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","15","183.20","180.91","0.79","-1.360","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","16","204.28","201.12","1.04","-0.740","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","17","205.62","201.17","0.78","0.800","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","18","159.66","155.53","0.79","0.480","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","19","115.37","112.00","0.52","-0.010","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","20","115.20","112.11","0.39","-0.160","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","21","109.06","106.50","0.21","-0.510","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","22","95.33","93.04","0.17","-0.750","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","23","92.59","91.11","0.15","-1.540","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","24","89.35","87.52","0.12","-1.150","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","25","91.52","89.20","0.16","-0.700","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","26","88.04","86.07","0.15","-1.050","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","27","89.01","87.22","0.14","-1.220","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","28","88.38","86.62","0.13","-1.230","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","29","87.51","86.07","0.12","-1.540","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","30","94.07","93.05","0.11","-1.960","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","31","103.00","100.21","0.11","-0.180","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","32","95.07","93.03","0.15","-0.980","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","33","94.74","93.17","0.12","-1.410","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","34","100.73","99.79","0.16","-2.080","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","35","112.62","111.59","0.46","-2.300","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","36","123.23","122.50","0.33","-2.460","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","37","288.55","288.05","0.40","-2.760","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","38","225.87","223.97","0.42","-1.380","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","39","208.68","205.79","0.42","-0.390","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","40","203.97","201.20","0.41","-0.500","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","41","203.83","200.31","0.36","0.290","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","42","179.91","177.50","0.36","-0.820","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","43","151.32","148.78","0.57","-0.900","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","44","123.36","121.28","0.30","-1.090","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","45","116.45","114.17","0.28","-0.870","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","46","113.23","111.45","0.14","-1.230","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","47","108.05","106.51","0.18","-1.510","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","26-Sep-2025","48","98.44","97.27","0.08","-1.780","0.00","2.08","0.3711","0.0291","0.3854"
"WEP","27-Sep-2025","1","96.36","95.53","0.13","-2.190","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","2","103.54","102.93","0.11","-2.390","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","3","111.48","111.50","0.09","-3.000","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","4","621.64","625.00","0.45","-6.700","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","5","415.37","417.20","0.23","-4.950","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","6","136.63","136.31","0.11","-2.680","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","7","202.16","200.94","0.21","-1.880","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","8","130.38","128.75","0.10","-1.360","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","9","201.66","200.28","0.19","-1.690","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","10","149.07","147.67","0.11","-1.590","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","11","203.21","201.17","0.19","-1.040","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","12","150.07","148.39","0.29","-1.500","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","13","137.59","136.08","0.23","-1.610","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","14","148.90","147.53","0.42","-1.940","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","15","190.25","189.59","0.80","-3.030","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","16","223.65","221.90","1.33","-2.470","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","17","396.34","392.23","3.54","-2.320","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","18","259.15","254.42","2.49","-0.650","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","19","168.28","165.40","0.84","-0.850","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","20","117.08","114.20","0.50","-0.510","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","21","98.96","96.40","0.35","-0.680","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","22","95.48","93.02","0.33","-0.760","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","23","92.11","90.71","0.29","-1.780","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","24","87.40","85.96","0.22","-1.670","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","25","86.57","85.95","0.27","-2.540","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","26","86.35","85.77","0.28","-2.590","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","27","86.76","85.97","0.27","-2.370","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","28","86.19","85.94","0.24","-2.880","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","29","87.91","87.76","0.25","-2.990","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","30","172.68","172.81","0.66","-3.680","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","31","104.95","104.29","0.33","-2.560","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","32","104.95","103.81","0.39","-2.140","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","33","106.85","105.89","0.37","-2.290","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","34","99.16","98.42","0.36","-2.510","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","35","114.74","114.14","0.60","-2.890","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","36","596.74","600.82","0.66","-7.620","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","37","602.44","599.33","2.67","-2.450","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","38","420.46","417.83","0.66","-0.920","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","39","343.68","342.23","0.89","-2.330","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","40","344.18","342.57","1.27","-2.550","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","41","258.20","256.60","1.09","-2.380","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","42","235.95","234.54","0.79","-2.270","0.00","2.08","0.3711","0.0307","0.4071"
"WEP","27-Sep-2025","43","294.58","292.68","2.26","-3.250","0.00","2.08","0.3711","0.0307","0.4071"
