"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","12-Aug-2025","15","105.31","101.26","0.41","0.710","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","16","105.60","101.59","0.40","0.680","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","17","112.69","108.80","0.41","0.550","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","18","110.84","106.70","0.41","0.810","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","19","109.62","105.75","0.40","0.540","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","20","110.11","105.75","0.47","0.960","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","21","105.09","101.19","0.29","0.680","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","22","95.05","91.23","0.15","0.740","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","23","93.79","90.94","0.12","-0.190","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","24","94.36","90.72","0.12","0.590","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","25","86.72","83.55","0.13","0.110","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","26","86.46","83.55","0.14","-0.160","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","27","87.06","83.55","0.13","0.450","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","28","84.68","81.55","0.12","0.080","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","29","81.94","79.41","0.12","-0.510","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","30","86.78","85.04","0.11","-1.300","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","31","93.32","91.15","0.13","-0.890","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","32","92.91","91.07","0.27","-1.360","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","33","103.80","101.43","0.27","-0.830","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","34","109.00","106.25","0.35","-0.520","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","35","104.02","101.43","0.66","-0.990","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","36","114.58","111.91","0.48","-0.740","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","37","117.14","113.95","0.54","-0.270","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","38","117.46","114.03","0.61","-0.100","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","39","120.60","116.18","0.60","0.890","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","40","120.79","116.17","0.58","1.110","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","41","120.44","115.97","0.46","1.080","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","42","120.43","115.85","0.46","1.190","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","43","116.12","111.92","0.41","0.860","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","44","110.46","106.70","0.21","0.620","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","45","105.36","101.39","0.12","0.930","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","46","105.19","101.20","0.10","0.960","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","47","104.66","100.84","0.10","0.800","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","12-Aug-2025","48","104.70","101.24","0.10","0.430","0.00","2.14","0.3711","0.0292","0.3868"
"WEP","13-Aug-2025","1","103.50","101.10","0.12","-0.660","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","2","101.39","99.02","0.07","-0.630","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","3","109.02","106.40","0.05","-0.370","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","4","104.41","101.20","0.05","0.220","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","5","104.19","101.23","0.05","-0.030","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","6","101.84","99.12","0.06","-0.270","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","7","101.72","99.12","0.06","-0.400","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","8","102.01","99.06","0.06","-0.050","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","9","103.73","101.07","0.06","-0.340","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","10","103.46","101.01","0.06","-0.550","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","11","103.63","101.02","0.07","-0.390","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","12","104.30","101.14","0.14","0.080","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","13","104.09","101.15","0.16","-0.150","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","14","104.24","101.27","0.19","-0.160","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","15","113.66","110.92","0.46","-0.650","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","16","116.67","113.90","0.67","-0.830","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","17","119.14","116.01","0.62","-0.430","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","18","119.63","116.15","0.66","-0.110","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","19","114.98","111.89","0.49","-0.330","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","20","113.33","110.84","0.49","-0.940","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","21","103.14","101.16","0.22","-1.180","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","22","102.70","100.68","0.27","-1.180","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","23","103.05","101.36","0.21","-1.450","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","24","93.01","91.10","0.13","-1.160","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","25","93.24","91.19","0.14","-1.020","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","26","94.05","91.21","0.14","-0.230","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","27","94.17","90.95","0.14","0.150","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","28","83.48","81.45","0.13","-1.030","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","29","80.03","78.51","0.12","-1.530","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","30","86.54","85.10","0.10","-1.600","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","31","87.93","86.57","0.12","-1.700","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","32","92.47","91.04","0.13","-1.630","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","33","92.39","91.15","0.12","-1.820","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","34","93.34","92.06","0.13","-1.790","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","35","102.11","100.56","0.58","-1.970","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","36","102.79","101.31","0.31","-1.770","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","37","108.37","106.72","0.38","-1.660","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","38","113.78","112.06","0.44","-1.650","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","39","118.90","116.96","0.51","-1.500","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","40","124.01","121.78","0.48","-1.180","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","41","123.55","121.85","0.37","-1.600","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","42","118.93","117.06","0.38","-1.440","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","43","118.28","116.13","0.44","-1.230","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","44","112.47","110.46","0.23","-1.160","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","45","103.86","101.32","0.14","-0.540","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","46","102.89","100.35","0.14","-0.530","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","47","98.93","96.30","0.15","-0.450","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","13-Aug-2025","48","97.79","95.00","0.13","-0.280","0.00","2.14","0.3711","0.0298","0.3945"
"WEP","14-Aug-2025","1","93.36","90.98","0.13","-0.670","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","2","93.22","90.99","0.11","-0.800","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","3","97.14","94.49","0.10","-0.370","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","4","94.00","90.95","0.10","0.030","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","5","93.05","90.85","0.06","-0.780","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","6","93.45","90.84","0.06","-0.380","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","7","93.48","90.82","0.06","-0.320","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","8","93.49","90.82","0.06","-0.320","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","9","93.57","90.81","0.05","-0.220","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","10","93.96","90.93","0.06","0.050","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","11","98.28","95.25","0.11","0.000","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","12","104.32","101.04","0.13","0.220","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","13","104.05","101.04","0.34","-0.260","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","14","104.60","101.21","0.55","-0.090","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","15","104.17","101.34","0.60","-0.700","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","16","114.60","111.85","0.58","-0.760","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","17","117.88","113.93","0.61","0.410","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","18","118.06","113.95","0.61","0.570","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","19","115.23","111.71","0.63","-0.040","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","20","104.50","101.27","0.51","-0.210","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","21","103.36","100.78","0.31","-0.650","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","22","94.28","91.76","0.29","-0.700","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","23","93.12","90.98","0.13","-0.910","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","24","92.09","90.32","0.12","-1.280","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","25","89.56","88.72","0.14","-2.220","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","26","93.47","91.08","0.16","-0.700","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","27","93.74","90.96","0.14","-0.290","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","28","85.54","83.63","0.13","-1.140","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","29","86.80","85.27","0.12","-1.520","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","30","90.56","90.32","0.11","-2.800","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","31","92.31","91.23","0.12","-1.960","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","32","118.29","116.20","0.45","-1.290","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","33","118.12","116.15","0.45","-1.410","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","34","131.54","129.93","0.72","-2.030","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","35","194.42","191.61","2.28","-2.390","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","36","118.05","116.15","0.56","-1.580","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","37","114.46","111.99","0.54","-1.000","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","38","118.34","116.16","0.70","-1.440","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","39","126.75","124.54","0.82","-1.530","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","40","133.85","131.57","0.84","-1.490","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","41","141.81","139.95","0.82","-1.890","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","42","128.13","125.64","0.68","-1.120","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","43","118.67","116.20","0.46","-0.920","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","44","114.34","111.99","0.41","-0.990","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","45","103.85","101.45","0.29","-0.820","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","46","103.41","101.26","0.19","-0.970","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","47","97.92","95.56","0.20","-0.770","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","14-Aug-2025","48","93.96","91.08","0.13","-0.180","0.00","2.14","0.3711","0.0291","0.3858"
"WEP","15-Aug-2025","1","87.35","85.65","0.12","-1.350","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","2","87.43","85.52","0.11","-1.140","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","3","87.96","85.63","0.06","-0.660","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","4","87.63","85.56","0.05","-0.910","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","5","87.48","85.51","0.05","-1.020","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","6","87.17","85.45","0.05","-1.260","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","7","87.30","85.46","0.05","-1.140","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","8","87.59","85.45","0.05","-0.840","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","9","87.61","85.45","0.05","-0.830","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","10","87.67","85.50","0.05","-0.820","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","11","94.49","91.94","0.11","-0.490","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","12","95.12","92.15","0.13","-0.100","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","13","95.06","92.12","0.30","-0.290","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","14","97.82","94.58","0.37","-0.070","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","15","97.48","94.69","0.41","-0.550","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","16","107.64","105.17","0.57","-1.040","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","17","103.29","100.55","0.54","-0.730","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","18","109.77","106.71","0.65","-0.520","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","19","110.07","106.70","0.59","-0.150","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","20","104.04","100.60","0.50","0.010","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","21","94.89","92.16","0.30","-0.500","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","22","94.54","92.06","0.30","-0.760","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","23","88.78","86.57","0.13","-0.850","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","24","87.55","85.56","0.12","-1.060","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","25","88.03","85.77","0.14","-0.810","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","26","87.22","85.59","0.19","-1.490","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","27","87.34","85.57","0.14","-1.300","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","28","88.04","85.80","0.13","-0.820","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","29","88.19","85.67","0.12","-0.530","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","30","88.29","85.57","0.12","-0.330","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","31","83.11","81.38","0.12","-1.320","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","32","83.22","81.35","0.13","-1.200","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","33","87.11","85.70","0.16","-1.680","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","34","94.53","91.95","0.35","-0.710","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","35","95.39","92.59","0.64","-0.770","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","36","94.34","92.30","0.36","-1.250","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","37","114.62","111.92","0.58","-0.820","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","38","114.57","111.87","0.71","-0.940","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","39","108.40","106.08","0.60","-1.210","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","40","114.32","112.05","0.63","-1.290","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","41","114.56","112.02","0.52","-0.910","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","42","114.81","112.02","0.47","-0.620","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","43","115.05","112.01","0.47","-0.360","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","44","117.04","114.02","0.42","-0.340","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","45","103.57","100.12","0.29","0.220","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","46","92.35","89.43","0.18","-0.190","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","47","88.07","85.64","0.15","-0.650","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","15-Aug-2025","48","87.83","85.53","0.13","-0.760","0.00","2.14","0.3711","0.0296","0.3920"
"WEP","16-Aug-2025","1","102.63","100.22","0.12","-0.660","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","2","102.13","99.48","0.11","-0.410","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","3","102.45","99.58","0.05","-0.120","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","4","102.21","99.57","0.05","-0.350","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","5","101.67","99.60","0.06","-0.940","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","6","103.64","100.57","0.06","0.060","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","7","109.66","106.34","0.06","0.310","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","8","109.68","106.58","0.06","0.090","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","9","109.71","106.57","0.05","0.140","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","10","110.33","106.58","0.05","0.750","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","11","110.30","106.58","0.11","0.670","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","12","110.03","106.59","0.14","0.350","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","13","102.80","99.62","0.18","0.050","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","14","104.32","101.34","0.36","-0.330","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","15","105.31","102.36","0.44","-0.430","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","16","113.87","110.87","0.60","-0.540","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","17","116.84","113.82","0.39","-0.320","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","18","116.23","113.08","0.46","-0.260","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","19","113.54","110.93","0.17","-0.510","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","20","109.13","106.75","0.23","-0.790","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","21","102.22","100.39","0.14","-1.260","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","22","102.49","100.34","0.14","-0.940","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","23","99.03","97.14","0.13","-1.190","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","24","94.05","92.18","0.13","-1.210","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","25","92.60","91.21","0.16","-1.720","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","26","89.93","88.02","0.16","-1.200","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","27","87.63","85.71","0.14","-1.170","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","28","86.76","85.53","0.14","-1.860","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","29","87.10","85.68","0.13","-1.660","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","30","87.08","85.58","0.12","-1.570","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","31","87.68","85.67","0.13","-1.070","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","32","87.53","85.67","0.14","-1.230","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","33","86.66","85.68","0.13","-2.100","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","34","93.16","92.12","0.15","-2.050","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","35","102.41","100.69","0.47","-1.700","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","36","102.86","100.82","0.15","-1.060","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","37","108.36","106.43","0.21","-1.230","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","38","112.51","110.92","0.38","-1.740","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","39","124.05","122.57","0.40","-1.870","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","40","137.58","135.74","0.42","-1.530","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","41","161.50","159.83","0.39","-1.670","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","42","131.92","129.62","0.19","-0.840","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","43","115.55","112.94","0.31","-0.650","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","44","113.64","110.88","0.17","-0.360","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","45","109.86","106.69","0.13","0.100","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","46","109.65","106.70","0.13","-0.120","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","47","108.36","105.62","0.14","-0.340","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","16-Aug-2025","48","101.83","99.58","0.13","-0.830","0.00","2.14","0.3711","0.0307","0.4066"
"WEP","17-Aug-2025","1","98.77","96.69","0.12","-0.990","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","2","88.12","85.70","0.10","-0.640","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","3","87.32","85.67","0.06","-1.370","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","4","93.45","92.19","0.09","-1.780","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","5","93.91","92.08","0.08","-1.210","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","6","93.82","92.04","0.06","-1.240","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","7","93.80","92.05","0.06","-1.270","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","8","94.19","92.02","0.06","-0.850","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","9","87.11","84.29","0.06","-0.200","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","10","86.87","84.29","0.06","-0.430","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","11","93.30","91.93","0.07","-1.650","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","12","94.18","92.04","0.14","-0.950","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","13","93.96","91.94","0.17","-1.110","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","14","93.91","91.95","0.19","-1.180","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","15","93.94","91.97","0.24","-1.230","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","16","88.30","85.46","0.21","-0.330","0.00","2.14","0.3711","0.0312","0.4139"
"WEP","17-Aug-2025","17","88.10","85.61","0.20","-0.670","0.00","2.14","0.3711","0.0312","0.4139"
