"INFORMATION TYPE","DATE","PERIOD","WEP ($/MWh)","USEP ($/MWh)","AFP ($/MWh)","HEUR ($/MWh)","HLCU ($/MWh)","MEUC ($/MWh)","EMC Price Cap Fees ($/MWh)","EMC Price Adj Fees ($/MWh)","PSO Fees ($/MWh)"
"WEP","07-Apr-2025","42","226.71","227.83","0.42","-2.510","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","07-Apr-2025","43","207.77","208.58","0.27","-2.050","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","07-Apr-2025","44","144.31","144.87","0.13","-1.660","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","07-Apr-2025","45","128.40","128.73","0.13","-1.430","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","07-Apr-2025","46","115.53","115.40","0.13","-0.960","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","07-Apr-2025","47","113.97","114.16","0.14","-1.300","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","07-Apr-2025","48","101.10","101.55","0.13","-1.550","0.00","0.20","0.3686","0.0000","0.4008"
"WEP","08-Apr-2025","1","105.93","105.50","0.13","-0.670","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","2","102.15","101.66","0.11","-0.590","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","3","101.76","101.53","0.10","-0.840","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","4","101.62","101.41","0.10","-0.860","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","5","101.27","101.03","0.10","-0.830","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","6","101.02","100.94","0.10","-0.980","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","7","101.11","101.05","0.10","-1.010","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","8","101.18","101.06","0.10","-0.940","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","9","100.94","101.06","0.10","-1.190","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","10","100.98","100.95","0.10","-1.040","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","11","102.08","101.54","0.11","-0.540","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","12","112.21","110.88","0.14","0.220","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","13","109.95","109.20","0.17","-0.390","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","14","115.90","115.47","0.26","-0.790","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","15","118.78","118.13","0.45","-0.760","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","16","130.74","130.23","0.44","-0.900","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","17","208.03","208.49","0.52","-1.950","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","18","253.08","252.31","1.02","-1.220","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","19","210.07","208.62","1.07","-0.580","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","20","165.18","163.56","0.81","-0.160","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","21","138.14","137.85","0.33","-1.010","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","22","137.02","137.61","0.40","-1.950","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","23","202.75","202.51","0.41","-1.140","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","24","132.21","131.14","0.30","-0.190","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","25","117.46","115.62","0.14","0.740","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","26","117.64","115.62","0.14","0.910","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","27","114.73","114.22","0.14","-0.600","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","28","110.10","110.33","0.13","-1.330","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","29","110.02","110.54","0.13","-1.620","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","30","118.51","118.24","0.12","-0.810","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","31","119.43","119.26","0.13","-0.930","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","32","118.92","119.10","0.14","-1.290","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","33","120.61","121.06","0.13","-1.550","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","34","128.30","128.75","0.20","-1.620","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","35","130.63","130.32","0.48","-1.140","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","36","130.07","130.34","0.29","-1.530","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","37","130.37","130.30","0.35","-1.240","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","38","133.96","134.00","0.47","-1.470","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","39","145.46","145.46","0.50","-1.470","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","40","147.69","147.60","0.46","-1.340","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","41","147.48","147.59","0.37","-1.450","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","42","161.50","161.81","0.38","-1.660","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","43","147.53","147.72","0.20","-1.360","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","44","128.83","128.72","0.13","-0.980","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","45","116.04","115.53","0.13","-0.580","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","46","113.03","112.55","0.13","-0.620","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","47","109.46","109.18","0.14","-0.820","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","08-Apr-2025","48","102.28","101.75","0.13","-0.570","0.00","0.20","0.3686","0.0000","0.3984"
"WEP","09-Apr-2025","1","110.73","110.39","0.13","-0.760","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","2","109.32","109.14","0.11","-0.900","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","3","101.85","102.09","0.10","-1.310","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","4","101.04","101.53","0.10","-1.560","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","5","101.26","101.52","0.10","-1.330","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","6","100.27","101.28","0.10","-2.080","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","7","100.75","101.27","0.10","-1.590","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","8","101.90","101.22","0.10","-0.390","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","9","101.56","101.32","0.10","-0.830","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","10","101.62","101.46","0.10","-0.900","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","11","107.28","107.09","0.11","-0.890","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","12","112.41","111.62","0.14","-0.320","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","13","111.83","111.62","0.16","-0.920","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","14","115.10","115.39","0.19","-1.450","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","15","114.89","115.53","0.45","-2.050","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","16","129.16","128.76","0.44","-1.010","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","17","131.36","130.25","0.44","-0.300","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","18","131.51","130.29","0.45","-0.200","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","19","119.46","118.48","0.29","-0.280","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","20","102.16","101.75","0.16","-0.720","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","21","101.84","101.64","0.13","-0.900","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","22","101.18","101.30","0.13","-1.220","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","23","100.57","101.10","0.13","-1.630","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","24","100.56","101.09","0.12","-1.610","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","25","98.13","99.55","0.14","-2.530","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","26","100.30","101.26","0.14","-2.060","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","27","100.71","101.74","0.14","-2.130","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","28","108.69","110.55","0.13","-2.960","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","29","134.82","135.78","0.31","-2.240","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","30","131.15","131.46","0.29","-1.570","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","31","131.18","130.36","0.27","-0.420","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","32","110.01","109.27","0.14","-0.360","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","33","100.17","101.51","0.12","-2.430","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","34","108.42","110.56","0.14","-3.250","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","35","119.92","121.82","0.43","-3.300","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","36","128.06","130.32","0.36","-3.590","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","37","128.39","130.31","0.39","-3.280","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","38","145.71","147.72","0.55","-3.530","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","39","176.03","177.87","0.67","-3.480","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","40","172.77","174.14","0.59","-2.930","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","41","149.05","150.12","0.42","-2.460","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","42","145.21","146.56","0.38","-2.690","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","43","127.75","128.86","0.35","-2.430","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","44","114.34","115.57","0.13","-2.330","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","45","113.60","114.25","0.14","-1.760","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","46","109.90","110.79","0.13","-1.990","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","47","100.95","101.81","0.15","-1.980","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","09-Apr-2025","48","100.97","101.73","0.14","-1.870","0.00","0.20","0.3686","0.0000","0.3994"
"WEP","10-Apr-2025","1","109.44","109.27","0.13","-0.930","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","2","102.51","101.79","0.11","-0.360","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","3","99.72","99.06","0.10","-0.410","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","4","102.15","101.79","0.10","-0.710","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","5","97.88","97.42","0.10","-0.610","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","6","95.49","95.02","0.10","-0.600","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","7","94.58","94.09","0.10","-0.580","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","8","95.55","94.91","0.10","-0.430","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","9","97.81","96.48","0.10","0.260","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","10","99.47","98.57","0.10","-0.180","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","11","107.92","107.48","0.11","-0.640","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","12","111.34","110.84","0.14","-0.610","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","13","111.42","110.94","0.17","-0.660","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","14","115.72","115.37","0.19","-0.810","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","15","115.78","115.41","0.46","-1.070","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","16","129.44","128.73","0.44","-0.700","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","17","129.85","128.74","0.42","-0.280","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","18","129.30","128.37","0.43","-0.470","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","19","118.55","117.78","0.19","-0.390","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","20","111.73","111.00","0.16","-0.400","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","21","109.27","108.87","0.13","-0.700","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","22","101.85","101.64","0.13","-0.890","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","23","99.56","99.59","0.13","-1.130","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","24","94.23","94.16","0.12","-1.020","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","25","93.91","94.06","0.14","-1.260","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","26","94.11","94.06","0.14","-1.060","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","27","87.26","87.21","0.14","-1.060","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","28","86.73","86.95","0.13","-1.320","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","29","86.52","87.21","0.12","-1.780","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","30","93.51","93.98","0.11","-1.550","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","31","93.50","94.06","0.12","-1.650","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","32","93.59","94.16","0.13","-1.670","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","33","97.75","98.64","0.12","-1.980","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","34","100.20","101.66","0.13","-2.560","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","35","109.45","110.95","0.28","-2.750","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","36","127.31","128.81","0.28","-2.750","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","37","147.08","147.80","0.47","-2.160","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","38","176.68","177.09","0.56","-1.940","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","39","206.30","206.52","0.60","-1.790","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","40","202.25","202.40","0.53","-1.650","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","41","171.98","171.92","0.37","-1.280","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","42","147.68","147.73","0.26","-1.280","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","43","147.24","147.58","0.15","-1.460","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","44","115.71","115.94","0.13","-1.330","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","45","115.20","115.57","0.13","-1.470","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","46","113.84","114.25","0.13","-1.510","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","47","114.12","114.24","0.14","-1.230","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","10-Apr-2025","48","110.42","110.38","0.13","-1.060","0.00","0.20","0.3686","0.0000","0.4019"
"WEP","11-Apr-2025","1","111.34","110.92","0.12","-0.670","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","2","105.50","105.33","0.11","-0.910","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","3","110.57","110.62","0.10","-1.120","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","4","105.37","105.29","0.09","-0.980","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","5","97.48","97.50","0.10","-1.090","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","6","94.69","94.75","0.10","-1.130","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","7","94.69","94.72","0.09","-1.090","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","8","94.77","94.68","0.06","-0.940","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","9","95.04","94.89","0.09","-0.910","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","10","99.94","99.85","0.07","-0.950","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","11","107.17","106.53","0.11","-0.440","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","12","116.75","115.74","0.14","-0.100","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","13","116.35","115.98","0.16","-0.760","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","14","128.22","128.19","0.17","-1.110","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","15","116.12","116.03","0.19","-1.070","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","16","129.17","128.73","0.22","-0.750","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","17","147.95","147.64","0.41","-1.070","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","18","148.20","147.66","0.55","-0.980","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","19","148.24","147.68","0.49","-0.900","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","20","148.72","147.69","0.58","-0.520","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","21","159.12","159.17","0.36","-1.380","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","22","160.02","159.17","0.36","-0.480","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","23","116.25","116.04","0.15","-0.910","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","24","112.22","112.07","0.13","-0.950","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","25","110.27","110.69","0.15","-1.540","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","26","98.55","98.88","0.14","-1.440","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","27","98.36","98.88","0.14","-1.630","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","28","94.59","94.77","0.13","-1.280","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","29","94.50","94.25","0.12","-0.840","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","30","93.94","93.90","0.11","-1.040","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","31","93.70","94.18","0.12","-1.570","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","32","93.50","94.28","0.14","-1.880","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","33","110.05","110.70","0.12","-1.730","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","34","114.15","114.79","0.13","-1.740","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","35","115.23","115.93","0.35","-2.020","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","36","115.13","116.05","0.14","-2.030","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","37","128.63","128.87","0.36","-1.570","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","38","140.10","140.04","0.48","-1.390","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","39","140.96","140.05","0.48","-0.530","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","40","130.91","130.33","0.31","-0.700","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","41","129.28","128.88","0.26","-0.830","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","42","127.97","127.75","0.25","-1.000","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","43","116.15","116.04","0.14","-1.000","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","44","115.50","115.76","0.13","-1.360","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","45","111.19","111.01","0.13","-0.920","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","46","101.48","101.88","0.13","-1.500","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","47","101.72","101.81","0.14","-1.200","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","11-Apr-2025","48","100.86","100.76","0.13","-1.000","0.00","0.20","0.3686","0.0000","0.4002"
"WEP","12-Apr-2025","1","93.73","93.60","0.12","-0.980","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","2","90.60","90.14","0.11","-0.640","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","3","90.57","90.14","0.05","-0.610","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","4","90.37","89.99","0.05","-0.650","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","5","89.96","90.03","0.05","-1.100","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","6","90.28","89.95","0.10","-0.760","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","7","89.84","89.91","0.10","-1.150","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","8","90.12","89.82","0.10","-0.790","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","9","90.48","89.91","0.05","-0.460","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","10","90.35","89.92","0.06","-0.620","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","11","90.63","90.02","0.11","-0.490","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","12","90.87","90.10","0.14","-0.360","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","13","99.08","98.66","0.17","-0.730","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","14","99.21","98.94","0.18","-0.890","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","15","99.38","98.94","0.34","-0.880","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","16","111.62","110.80","0.47","-0.640","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","17","116.43","115.44","0.29","-0.290","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","18","108.36","107.53","0.30","-0.460","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","19","100.86","99.50","0.16","0.210","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","20","98.01","97.52","0.16","-0.650","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","21","90.15","90.16","0.14","-1.140","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","22","90.08","90.19","0.14","-1.230","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","23","89.81","89.89","0.13","-1.190","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","24","89.67","89.91","0.13","-1.350","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","25","81.98","82.00","0.14","-1.150","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","26","79.07","79.29","0.15","-1.360","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","27","80.96","81.46","0.14","-1.620","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","28","83.97","83.98","0.14","-1.130","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","29","83.29","83.32","0.13","-1.140","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","30","81.98","82.01","0.12","-1.140","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","31","80.90","81.33","0.13","-1.540","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","32","81.15","82.31","0.14","-2.280","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","33","89.45","90.24","0.13","-1.900","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","34","99.52","100.84","0.14","-2.440","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","35","103.05","104.01","0.45","-2.390","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","36","129.53","130.39","0.27","-2.120","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","37","146.23","147.72","0.53","-3.000","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","38","168.63","169.39","0.71","-2.460","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","39","132.90","132.30","0.41","-0.800","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","40","130.78","130.51","0.40","-1.120","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","41","126.42","126.86","0.32","-1.740","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","42","125.90","126.22","0.31","-1.610","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","43","120.82","121.72","0.24","-2.120","0.00","0.20","0.3686","0.0000","0.4170"
"WEP","12-Apr-2025","44","129.39","130.36","0.26","-2.220","0.00","0.20","0.3686","0.0000","0.4170"
